n,abr_type,height_before,height_after,insert_time,search_time,delete_time
1110,lista,12,4,1.770227734952056e-06,1.2592039394206297e-06,1.2346342484262295e-06
1210,lista,11,4,1.8697800652052347e-06,1.2839997523567744e-06,1.3067511196212868e-06
1310,lista,12,4,1.778867683906383e-06,1.2344537653075923e-06,1.2099173079698909e-06
1410,lista,13,3,1.913607806290834e-06,1.380970565178223e-06,1.054887591574089e-06
1510,lista,12,3,1.8128248516097342e-06,1.2694160722810584e-06,1.1682278032019037e-06
1610,lista,13,3,1.8857727115684457e-06,1.246405208446816e-06,1.1552096010644973e-06
1710,lista,12,2,1.91521592319523e-06,1.294941154940586e-06,1.0807189563124934e-06
1810,lista,14,1,2.017025558324563e-06,1.4825297063020204e-06,1.0260997105886902e-06
1910,lista,14,0,1.959015193307947e-06,1.3112670964968036e-06,9.619050798444916e-07
2010,lista,13,0,1.8723119031224119e-06,1.1939399230712554e-06,8.900317725039707e-07
2110,lista,14,1,1.997106529936288e-06,1.4178120589201307e-06,9.944452679207648e-07
2210,lista,15,0,2.0077767310350757e-06,1.3585651214708815e-06,9.1689511480822e-07
2310,lista,12,0,1.865281809455762e-06,1.2921394732492003e-06,7.522122576972882e-07
2410,lista,13,0,1.7424803018314385e-06,1.2023207428963377e-06,8.873067253439373e-07
2510,lista,12,0,1.913924721540302e-06,1.3511433624788314e-06,7.126987579145602e-07
2610,lista,15,0,1.8196769548298328e-06,1.3106084389388853e-06,9.840909427506944e-07
2710,lista,14,2,1.9012597054125749e-06,1.333766508456976e-06,8.44822181239654e-07
2810,lista,15,0,1.9875529318756587e-06,1.4306305381175768e-06,8.526211547963683e-07
2910,lista,15,0,1.813977429632809e-06,1.3081329070331182e-06,7.764253769328414e-07
3010,lista,15,0,2.0242254582366774e-06,1.3756758464198258e-06,8.125549068444692e-07
3110,lista,11,0,1.7478652520013588e-06,1.1812609158697485e-06,7.823976430904158e-07
3210,lista,14,0,1.7812889489962907e-06,1.2852325807527353e-06,6.258073379483283e-07
3310,lista,12,0,1.7601667074956343e-06,1.224595610682271e-06,7.576335526785977e-07
3410,lista,13,0,1.9514524072413863e-06,1.459355847988609e-06,5.714517797452662e-07
3510,lista,13,0,1.78020317122336e-06,1.246187506657356e-06,8.137183035269972e-07
3610,lista,13,0,1.7107211894986477e-06,1.1703377395045018e-06,7.537125591373089e-07
3710,lista,13,0,1.7994648709749027e-06,1.3271816138468566e-06,5.934166431999337e-07
3810,lista,13,0,1.8611995625507761e-06,1.3462865332373732e-06,7.234219723904005e-07
3910,lista,16,0,1.901990271929837e-06,1.3458548783845815e-06,6.908783295846268e-07
4010,lista,15,0,1.955851453075089e-06,1.3901266310646942e-06,6.891789224082187e-07
4110,lista,15,0,1.8393872670629316e-06,1.2838311374085533e-06,7.088606573799608e-07
4210,lista,14,0,1.9399336290963637e-06,1.4614413588633938e-06,5.103044995022091e-07
4310,lista,13,0,1.7675726595797727e-06,1.2184689933250806e-06,7.433438620994289e-07
4410,lista,13,0,1.8557397990475576e-06,1.332147126984232e-06,7.917038324255613e-07
4510,lista,14,0,1.738344554873154e-06,1.1922721173657232e-06,6.461185470501264e-07
4610,lista,16,0,1.8753014700722128e-06,1.3163591600141235e-06,7.610989076975774e-07
4710,lista,15,0,2.050558701315034e-06,1.5845814636972064e-06,7.030925564659933e-07
4810,lista,13,0,1.8303503737304185e-06,1.3145265065280622e-06,5.598070041240386e-07
4910,lista,14,0,1.8833691669965108e-06,1.3154654317441062e-06,4.486415590496664e-07
5010,lista,13,0,1.7825919092103827e-06,1.2537834040748226e-06,6.53871816459256e-07
5110,lista,13,0,1.9430282897799025e-06,1.262962938393677e-06,4.815366720545001e-07
5210,lista,14,0,1.7688313538041356e-06,1.196476942714825e-06,4.183583239728158e-07
5310,lista,14,0,1.9220386746789336e-06,1.3806048846959959e-06,4.32668751888126e-07
5410,lista,14,0,1.834898866665494e-06,1.2828740876811506e-06,5.052282461846942e-07
5510,lista,11,0,1.689707426362728e-06,1.1080629143532345e-06,4.977645075386121e-07
5610,lista,15,0,1.7770010339836775e-06,1.2694289551920929e-06,4.2451234974439244e-07
5710,lista,14,0,1.8062713272214424e-06,1.2718158982931396e-06,4.414916404787701e-07
5810,lista,15,0,1.958436740765712e-06,1.3746692641208314e-06,4.2891504824449674e-07
5910,lista,12,0,1.941463358202383e-06,1.334851349316205e-06,4.480946919012434e-07
6010,lista,11,0,1.7102713520791163e-06,1.1581373930324318e-06,4.6317365265442035e-07
6110,lista,13,0,1.82103427285353e-06,1.2322021057537837e-06,4.0648968789201216e-07
6210,lista,11,0,1.8692405408296378e-06,1.3170775521416834e-06,3.811251650809638e-07
6310,lista,12,0,1.8226301141958767e-06,1.2566860179990603e-06,6.655025000930658e-07
6410,lista,13,0,1.8077152302169953e-06,1.272310132490135e-06,3.980640858441604e-07
6510,lista,12,0,1.8064190090768026e-06,1.2542970466711267e-06,4.619821865548984e-07
6610,lista,12,0,1.8450574091702582e-06,1.2218604963489396e-06,4.1621978532101465e-07
6710,lista,11,0,1.7169524752699387e-06,1.1943603852279297e-06,4.1652414084937537e-07
6810,lista,12,0,1.919586182969362e-06,1.3680575140440986e-06,5.400941735382467e-07
6910,lista,12,0,1.757957237613749e-06,1.1684697841465405e-06,3.754052869169518e-07
7010,lista,13,0,1.9546308266392406e-06,1.2989151097523669e-06,4.0059541785949876e-07
7110,lista,13,0,1.7945058265701981e-06,1.2799250511347913e-06,3.796453085721385e-07
7210,lista,11,0,1.7431210084388142e-06,1.1718931548685007e-06,3.92542233720884e-07
7310,lista,13,0,2.0300214862207307e-06,1.4217675061810727e-06,3.754776462913923e-07
7410,lista,12,0,1.7165530940480949e-06,1.156895362309936e-06,3.673814538072274e-07
7510,lista,15,0,1.822044873854753e-06,1.273148745108254e-06,3.81440633201047e-07
7610,lista,14,0,1.9077876576560395e-06,1.2735992834573294e-06,3.7536941389964126e-07
7710,lista,13,0,1.7609372622414137e-06,1.290903390699626e-06,3.970123504151833e-07
7810,lista,11,0,1.7487212245835864e-06,1.2054639022185456e-06,4.047797422035703e-07
7910,lista,13,0,1.7704641028554057e-06,1.2143855126169146e-06,3.7866834502078986e-07
8010,lista,13,0,1.8773721073457154e-06,1.242065545975418e-06,3.683553795253559e-07
8110,lista,15,0,1.9892995109737333e-06,1.3809306582138138e-06,4.0741384043618647e-07
8210,lista,14,0,1.8421053731793842e-06,1.376840915874378e-06,4.1526499759796635e-07
8310,lista,13,0,1.795834676002166e-06,1.2217418467353725e-06,3.292701087248857e-07
8410,lista,12,0,1.8028008990746942e-06,1.199490970721037e-06,3.626932344299608e-07
8510,lista,11,0,1.7573261667138253e-06,1.2528199703630857e-06,3.676636132790443e-07
8610,lista,15,0,1.930236024097685e-06,1.4072738182679739e-06,4.1070698799639205e-07
8710,lista,13,0,1.936645085540748e-06,1.3195139590911227e-06,3.406115354035927e-07
8810,lista,14,0,1.8862147129298756e-06,1.3331742606460293e-06,3.3516265493280666e-07
8910,lista,16,0,1.7915702671162527e-06,1.2418919433888866e-06,3.932401683448879e-07
9010,lista,12,0,1.888237865451294e-06,1.2658187838169578e-06,3.5801373109367326e-07
9110,lista,12,0,1.7898279504817694e-06,1.199999960810289e-06,3.434931228761955e-07
9210,lista,16,0,1.836955829828647e-06,1.1990244605794473e-06,3.575776073990658e-07
9310,lista,10,0,1.7080188462300014e-06,1.1361330878439716e-06,3.8287701796041665e-07
9410,lista,14,0,1.9398805743233187e-06,1.3836357041371026e-06,3.603043538009763e-07
9510,lista,14,0,2.064435056050145e-06,1.4668474332275343e-06,3.399563284556819e-07
9610,lista,11,0,1.8634999798598221e-06,1.1894399217490754e-06,3.5027093063139277e-07
9710,lista,12,0,1.92184969503911e-06,1.1951313720261006e-06,3.590145539874609e-07
9810,lista,14,0,1.8220118998033355e-06,1.2419755330386258e-06,3.6023211069262034e-07
9910,lista,14,0,1.8884698206204034e-06,1.3101123382500336e-06,3.559953074918944e-07
10,flag,5,4,1.3499993656296283e-06,,
110,flag,11,9,1.7363632981538435e-06,1.0499985364731402e-06,2.2714299293944522e-06
210,flag,16,14,1.99808918568454e-06,1.482051000213967e-06,2.8184203026620182e-06
310,flag,16,16,2.057383790855858e-06,1.2684217756287309e-06,3.166665555909276e-06
410,flag,16,15,2.181493770179956e-06,1.4142859001438339e-06,3.1212503017741255e-06
510,flag,19,18,2.217525931329649e-06,1.4101013110837701e-06,3.032652395112174e-06
610,flag,18,16,2.1481724087930015e-06,1.311207095819429e-06,2.939495680650242e-06
710,flag,23,17,2.359042739031625e-06,1.5266184994897288e-06,3.2414286189513017e-06
810,flag,20,18,2.307209945692561e-06,1.2834399017641784e-06,3.155975078332162e-06
910,flag,23,23,2.52677799907813e-06,1.483814887745532e-06,3.4418992285861233e-06
1010,flag,22,18,2.422703986741574e-06,1.4583762501115878e-06,3.257436224092276e-06
1110,flag,20,18,2.3111873873792265e-06,1.3654380591483229e-06,3.230698043913689e-06
1210,flag,19,19,2.3704709994718824e-06,1.3821737451033423e-06,3.32136775026671e-06
1310,flag,21,17,2.4176231320020773e-06,1.4242181123336195e-06,3.2429688872070983e-06
1410,flag,22,17,2.5172796941821136e-06,1.574460904469057e-06,3.4197079388248007e-06
1510,flag,23,20,2.458687915623004e-06,1.408108407820298e-06,3.202097963418004e-06
1610,flag,23,20,2.4342020340175568e-06,1.354983665642008e-06,2.9967636383111472e-06
1710,flag,22,19,2.4428886757949176e-06,1.3652689211923784e-06,3.0187307153561144e-06
1810,flag,25,20,2.670166562166359e-06,1.641713856120727e-06,3.396011840889066e-06
1910,flag,23,17,2.4896478555066853e-06,1.414986048147529e-06,3.178627944384311e-06
2010,flag,24,22,2.4798803064220177e-06,1.3854545117779212e-06,3.158778203094411e-06
2110,flag,24,22,2.7232556872387105e-06,1.5687808627262712e-06,3.23621114091702e-06
2210,flag,24,19,2.826913843414591e-06,1.6258583160104481e-06,3.184686343859786e-06
2310,flag,22,20,2.668328664368467e-06,1.5347535646783665e-06,3.2123892446485374e-06
2410,flag,23,20,2.512611864358285e-06,1.3403846851438602e-06,2.974790189329128e-06
2510,flag,23,20,2.6577992970532785e-06,1.4701009448147332e-06,3.031388193816771e-06
2610,flag,23,23,2.5749751117627197e-06,1.4332006569714777e-06,3.3065894234640335e-06
2710,flag,24,23,2.652102938375331e-06,1.44166642712662e-06,3.098701243504799e-06
2810,flag,26,21,2.6976507485688475e-06,1.518625426476663e-06,3.1597119493899105e-06
2910,flag,24,21,2.8467021396743886e-06,1.4581316894735612e-06,3.1858623170309924e-06
3010,flag,24,23,2.903864250013332e-06,1.6251686345738662e-06,3.2609347965356852e-06
3110,flag,24,19,2.6969760728744533e-06,1.479214639021861e-06,2.9620461147847175e-06
3210,flag,26,21,2.770228140453408e-06,1.3326229832944323e-06,2.978369912941324e-06
3310,flag,25,19,2.612680287559677e-06,1.3909229444554792e-06,3.0457318732770524e-06
3410,flag,25,20,2.7379040937785605e-06,1.5776953180696993e-06,3.0188534827060088e-06
3510,flag,24,21,2.620586035466129e-06,1.3988475345131492e-06,3.638495115782963e-06
3610,flag,25,22,2.629645802286345e-06,1.3557355166138972e-06,2.94667613973164e-06
3710,flag,25,22,2.782121184653675e-06,1.4201158053860306e-06,3.10499327054295e-06
3810,flag,25,23,3.124665799695453e-06,1.4840383422503815e-06,3.172715135220368e-06
3910,flag,28,24,2.8835652594263863e-06,1.6494240963869704e-06,3.170664558816104e-06
4010,flag,28,23,2.8160677773842695e-06,1.479973869703429e-06,2.995717822473205e-06
4110,flag,26,24,2.7119631150900245e-06,1.3995064570627068e-06,2.9576687175106325e-06
4210,flag,25,22,2.8005139867383407e-06,1.5154984362393637e-06,2.9049220245883836e-06
4310,flag,24,21,2.6152556964563724e-06,1.289012441612826e-06,2.8560427114062928e-06
4410,flag,23,21,2.773031715829512e-06,1.455672723186687e-06,3.071461334961709e-06
4510,flag,26,22,2.711170332044766e-06,1.3591176658516163e-06,3.0469934927675054e-06
4610,flag,27,24,2.964410716130672e-06,1.5060108185547296e-06,3.258407052706276e-06
4710,flag,26,23,3.197131056242205e-06,1.685633100869505e-06,3.3203646813150964e-06
4810,flag,24,22,2.9115034691795585e-06,1.4405086249397517e-06,3.1274999552503385e-06
4910,flag,25,21,2.9445860865862047e-06,1.3994849330134667e-06,2.947628897729992e-06
5010,flag,25,23,2.67074658803726e-06,1.3437884763241678e-06,2.9221310632849174e-06
5110,flag,27,23,2.9235206934746608e-06,1.3443859108867356e-06,2.9498481788750826e-06
5210,flag,25,23,2.72297051056199e-06,1.3068573122335065e-06,2.868812085166205e-06
5310,flag,26,22,2.935241536084964e-06,1.4991227620903976e-06,2.96787416695167e-06
5410,flag,30,22,2.9258033718882102e-06,1.48167893837494e-06,3.0552460916881677e-06
5510,flag,23,20,2.657576356148747e-06,1.2620002685469532e-06,2.7778841775636045e-06
5610,flag,28,23,2.806113573589619e-06,1.4175566222004558e-06,2.990339650257702e-06
5710,flag,24,24,2.7971788122613663e-06,1.3400186040871963e-06,3.0645188454839435e-06
5810,flag,29,24,3.1485174549232155e-06,1.6364269111478365e-06,3.0936465985275437e-06
5910,flag,24,23,3.1026716995013346e-06,1.637059520038769e-06,3.2731623669417625e-06
6010,flag,23,22,2.7230234554091644e-06,1.27318730808694e-06,2.799075543919594e-06
6110,flag,24,21,2.692569855318281e-06,1.3158904087726653e-06,2.7967690700061726e-06
6210,flag,24,21,2.7188484755301002e-06,1.331650816506433e-06,2.9670549347414055e-06
6310,flag,24,21,2.7999399933280235e-06,1.3175439598185066e-06,2.9325486953988636e-06
6410,flag,26,24,3.159852309728663e-06,1.3589088191482328e-06,3.1808326764321957e-06
6510,flag,24,23,2.82398196063628e-06,1.3544012420913419e-06,2.974022032455461e-06
6610,flag,24,21,2.744769526841103e-06,1.2860229799818809e-06,2.840880604582376e-06
6710,flag,24,22,2.9343093096706474e-06,1.2794005278065718e-06,2.847829249688202e-06
6810,flag,28,22,2.9193194373334725e-06,1.465777922594161e-06,2.9854479492572486e-06
6910,flag,25,22,2.7249447355906417e-06,1.35246651887167e-06,2.96818853565422e-06
7010,flag,27,21,2.888003772793955e-06,1.4171660162772484e-06,2.9969410488357563e-06
7110,flag,25,23,2.8432512833160733e-06,1.4168316348721938e-06,3.041690759693213e-06
7210,flag,25,22,3.1285202593920396e-06,1.36986509059485e-06,2.8624818262411618e-06
7310,flag,25,24,3.156262999988666e-06,1.5826630406888994e-06,3.129244566706609e-06
7410,flag,26,22,2.8031255244482165e-06,1.2733378639729403e-06,2.815164200171495e-06
7510,flag,28,25,2.8108891126038332e-06,1.370742336629689e-06,2.9252993228101684e-06
7610,flag,26,24,2.846764637736592e-06,1.3837418943994693e-06,2.9587832826806546e-06
7710,flag,27,24,2.800590274694369e-06,1.4141562077050544e-06,3.01850891065041e-06
7810,flag,26,22,2.8750040950855894e-06,1.3804437130151712e-06,2.85072286076949e-06
7910,flag,27,22,2.9436316708965564e-06,1.3612015483077253e-06,2.8479743263777046e-06
8010,flag,25,24,2.8453572087410307e-06,1.3805128009363005e-06,3.008718147756327e-06
8110,flag,27,26,3.069459280757671e-06,1.5762921195454386e-06,3.1296065487875036e-06
8210,flag,29,24,2.946790149134998e-06,1.4532827690621188e-06,3.042839425739036e-06
8310,flag,27,24,3.0847021736195983e-06,1.6683178497421404e-06,3.0440657870215946e-06
8410,flag,25,23,3.001029344341573e-06,1.3501217059120851e-06,2.899517972128892e-06
8510,flag,24,22,2.959030468931077e-06,1.2558523486204862e-06,2.922649441054504e-06
8610,flag,30,27,3.133299055573343e-06,1.4961031507041833e-06,2.9961292033119243e-06
8710,flag,26,25,2.8301410996393747e-06,1.3635086219001807e-06,2.9246871010886287e-06
8810,flag,27,25,2.9460752504419287e-06,1.557419469847707e-06,2.9917816757278025e-06
8910,flag,29,27,2.9022967231563634e-06,1.398726148324839e-06,3.009744814292932e-06
9010,flag,27,21,2.9813374192110205e-06,1.4379076982060304e-06,3.0630323141448365e-06
9110,flag,26,23,2.9621723742680505e-06,1.2947894229463762e-06,2.9897693627864173e-06
9210,flag,30,25,3.1056274918230156e-06,1.4517966551307718e-06,3.0594356155757935e-06
9310,flag,24,22,2.8612009566436683e-06,1.2566422465283145e-06,2.81127458769262e-06
9410,flag,27,26,3.0794426549134196e-06,1.4442785034515271e-06,3.029629562507017e-06
9510,flag,29,27,3.1473940686542938e-06,1.562352845990622e-06,3.145996686423969e-06
9610,flag,24,21,3.020409507391295e-06,1.3559242965446016e-06,2.876436818330748e-06
9710,flag,28,23,3.0886627989581168e-06,1.3850799439235885e-06,2.8548937831495076e-06
9810,flag,26,25,3.055531250616369e-06,1.3838602516655105e-06,3.03273489934107e-06
9910,flag,28,26,2.9803103629178082e-06,1.4623913003938862e-06,3.0017524886247463e-06
10,abr,5,5,1.074999090633355e-06,,
110,abr,12,11,1.3082348125274566e-06,1.2047613771366222e-06,2.305263861719715e-06
210,abr,19,15,1.4307697711046785e-06,1.6564109291021641e-06,2.889189950970782e-06
310,abr,19,14,1.4236286643083022e-06,1.4551714512294737e-06,2.967273625968532e-06
410,abr,20,14,1.4112904130841694e-06,1.2733341039468845e-06,2.7362504624761643e-06
510,abr,26,17,1.643749710638076e-06,1.6937497093749698e-06,3.075247600508651e-06
610,abr,21,17,1.6240281046493921e-06,1.3940678060970317e-06,3.028814054402065e-06
710,abr,28,23,1.7149730138530466e-06,1.6620437050387807e-06,3.356028018776882e-06
810,abr,24,18,1.6711606934536313e-06,1.3773576297896838e-06,3.3962030643066745e-06
910,abr,26,21,1.7525295290743953e-06,1.5976747395037565e-06,3.3868574038414018e-06
1010,abr,28,21,1.7378050572084903e-06,1.4895287096129818e-06,3.352791554327619e-06
1110,abr,27,18,1.8595625908749204e-06,1.3841347306599625e-06,3.5076926786840234e-06
1210,abr,30,21,1.7941745107103352e-06,1.4239316457946204e-06,3.717567361073216e-06
1310,abr,31,23,1.7724346206242395e-06,1.4797620274799151e-06,3.5853843795708737e-06
1410,abr,35,20,2.054692057327707e-06,1.5771424451876166e-06,3.936785287805833e-06
1510,abr,38,23,2.0095928845269343e-06,1.5496626548229944e-06,4.06187230154224e-06
1610,abr,37,24,1.994412311164535e-06,1.2631760516858382e-06,4.026922443956256e-06
1710,abr,41,26,2.013416433381873e-06,1.3784613782683245e-06,4.0346269196927995e-06
1810,abr,41,24,2.108973514306047e-06,1.6050558524818443e-06,4.427451105574433e-06
1910,abr,40,25,2.1724951951110032e-06,1.5029491920363726e-06,4.5300787867668595e-06
2010,abr,40,29,2.2106439348872945e-06,1.4846349590732446e-06,4.227455706577232e-06
2110,abr,43,26,2.2398052131728797e-06,1.5511109211976513e-06,4.2677964447472095e-06
2210,abr,49,32,2.2071057035179366e-06,1.5435600557868353e-06,4.3769408103512374e-06
2310,abr,43,32,2.1015960465215586e-06,1.3767544339970572e-06,4.42499996304896e-06
2410,abr,45,27,2.142023108513204e-06,1.3752667884181526e-06,4.484313853391424e-06
2510,abr,50,33,2.2836179655611554e-06,1.486008616744966e-06,4.486409540176694e-06
2610,abr,50,0,2.30129051343457e-06,1.4242600923756787e-06,4.536994475636251e-06
2710,abr,50,34,2.315296391330136e-06,1.4032628597251913e-06,4.9928570031871164e-06
2810,abr,54,32,2.5598269708673247e-06,1.5941711663453414e-06,4.619175880541525e-06
2910,abr,49,34,2.5213533587490254e-06,1.4800722925903518e-06,5.167586465992419e-06
3010,abr,59,30,2.5896986019626024e-06,1.6164073410133521e-06,5.535483995732394e-06
3110,abr,58,25,2.4209717955055686e-06,1.3714044177312916e-06,4.7315964985302125e-06
3210,abr,56,36,2.6541879373418355e-06,1.5014398843050002e-06,5.441325223102742e-06
3310,abr,67,0,2.448727843407671e-06,1.343106168356212e-06,5.379604625578011e-06
3410,abr,62,33,2.7492070578403528e-06,1.7984617779103035e-06,5.396755304390834e-06
3510,abr,60,26,2.636063742868014e-06,1.3702784981619495e-06,5.7887303302152225e-06
3610,abr,63,0,2.588070026099062e-06,1.3366858369377956e-06,5.137301669160407e-06
3710,abr,59,31,2.6547046430049325e-06,1.353265240981753e-06,5.581147675027135e-06
3810,abr,65,46,2.6519290762895662e-06,1.4706898722439432e-06,5.974232046479466e-06
3910,abr,62,50,2.7230435807234743e-06,1.4835758911852806e-06,5.443131805048474e-06
4010,abr,61,0,2.726302203107342e-06,1.4486594412875473e-06,4.41918726341877e-06
4110,abr,67,35,3.0342046002762054e-06,1.514520710146036e-06,5.573821173190479e-06
4210,abr,65,0,3.1086523245256007e-06,1.609890072996545e-06,5.263071049975118e-06
4310,abr,66,0,3.0760884724532966e-06,1.3516443834303176e-06,5.680607568834926e-06
4410,abr,80,29,3.0852055800827916e-06,1.4494076020567638e-06,5.76765722196017e-06
4510,abr,68,0,2.8647675637016917e-06,1.3335979820855985e-06,3.6131047734159453e-06
4610,abr,74,38,3.0005423287033263e-06,1.4481481176933436e-06,4.986048744675438e-06
4710,abr,72,0,3.2159691338269205e-06,1.635839109443948e-06,6.114438448205869e-06
4810,abr,82,0,3.1476266449317335e-06,1.446797090165932e-06,4.35247401006507e-06
4910,abr,79,0,3.055538518928113e-06,1.3932633967334895e-06,5.107807471133011e-06
5010,abr,79,0,3.2471316039779302e-06,1.338158098100364e-06,6.025288694275295e-06
5110,abr,81,0,3.1098985013630015e-06,1.4411411752730413e-06,6.384422447434135e-06
5210,abr,76,0,3.120628886253247e-06,1.3867000670870766e-06,5.204885354119791e-06
5310,abr,82,0,3.3429840913099264e-06,1.6834621535653764e-06,5.089443978261839e-06
5410,abr,80,0,3.3177249855258977e-06,1.460074409846835e-06,5.1788887687526044e-06
5510,abr,85,0,3.3388634423839224e-06,1.3906826812651944e-06,5.347086025671611e-06
5610,abr,85,0,3.3673820909592764e-06,1.4437843642795163e-06,5.304135998705854e-06
5710,abr,85,0,3.3971536373373094e-06,1.3045410604489773e-06,4.48087397036007e-06
5810,abr,88,0,3.4776704817576025e-06,1.470884887720005e-06,5.6173952276634465e-06
5910,abr,91,0,3.6030341961409366e-06,1.5025803655861574e-06,6.248337982422425e-06
6010,abr,86,0,3.4425809682210255e-06,1.301782749532382e-06,5.813153783266996e-06
6110,abr,87,0,3.467218853092775e-06,1.3063026972686355e-06,4.091426214876586e-06
6210,abr,92,0,3.513011958487467e-06,1.3644237251822266e-06,5.025108187616646e-06
6310,abr,92,0,3.4797888433372877e-06,1.2724604719575716e-06,5.0213088218166476e-06
6410,abr,97,0,3.5723907374498127e-06,1.3822681911567898e-06,5.320641729118042e-06
6510,abr,91,0,3.5125805343506174e-06,1.4172385955431358e-06,5.284965106886909e-06
6610,abr,91,58,3.920849125538208e-06,1.2984349443730264e-06,7.3337387027308105e-06
6710,abr,94,0,3.595984983389616e-06,1.2743328845097714e-06,5.418488080192422e-06
6810,abr,96,0,3.6691740328497555e-06,1.4458455444860773e-06,3.4560508092503495e-06
6910,abr,102,0,4.005814971206799e-06,1.3742324820290623e-06,5.996249776752072e-06
7010,abr,104,0,3.7519122558595768e-06,1.4255641626117094e-06,5.153778117332506e-06
7110,abr,99,0,3.942592062343892e-06,1.4592405098569138e-06,5.646148236741224e-06
7210,abr,102,0,3.810315378808028e-06,1.4403679959044631e-06,5.327542317376109e-06
7310,abr,104,0,3.986246474509907e-06,1.5140885907837616e-06,4.703077209099132e-06
7410,abr,110,0,3.86972861873561e-06,1.3086926562825582e-06,3.978244636126774e-06
7510,abr,107,0,3.854547060699913e-06,1.503080968906143e-06,5.730780677278925e-06
7610,abr,123,0,4.090091079777072e-06,1.4431816112545174e-06,5.11284943595064e-06
7710,abr,108,0,3.945122875544063e-06,1.3095239777031879e-06,3.873636297656913e-06
7810,abr,107,0,4.119675161172876e-06,1.338067300023992e-06,3.3913292874206045e-06
7910,abr,110,0,4.041272181732215e-06,1.3075710126824818e-06,6.524095833841902e-06
8010,abr,113,0,4.534160249050305e-06,1.3583824245061115e-06,4.088835883235788e-06
8110,abr,112,0,4.543821207753857e-06,1.607740113116945e-06,4.421721118771181e-06
8210,abr,110,0,4.273171487664884e-06,1.3807742863953595e-06,5.3419938581444185e-06
8310,abr,111,0,4.299831912108591e-06,1.372738378491e-06,4.005722755102286e-06
8410,abr,112,0,4.324620283351798e-06,1.3144502670571444e-06,6.091882186274756e-06
8510,abr,118,0,4.2831816396746684e-06,1.3922271182281433e-06,5.081182112205526e-06
8610,abr,114,0,4.329553649411215e-06,1.4906533457530767e-06,5.228733974109714e-06
8710,abr,119,0,4.379015848294639e-06,1.368372490886213e-06,5.457245568399078e-06
8810,abr,122,0,4.380023022507271e-06,1.4489772511849725e-06,5.297130103697002e-06
8910,abr,119,0,4.398257572286729e-06,1.376653070705651e-06,5.511330686124933e-06
9010,abr,125,0,4.4423011405512636e-06,1.393483647960641e-06,3.1941176270417923e-06
9110,abr,121,0,4.462115625210975e-06,1.3243274086519901e-06,5.572151818244591e-06
9210,abr,127,0,4.772723439581489e-06,1.4711931256199518e-06,5.2504834764337424e-06
9310,abr,130,0,4.558826673465638e-06,1.2510406096315152e-06,5.5025075437694746e-06
9410,abr,130,0,4.596975905842071e-06,1.455013758234986e-06,4.5936993152311e-06
9510,abr,127,0,4.670625931466154e-06,1.5121212531384122e-06,4.275789500465371e-06
9610,abr,129,0,4.663764240349593e-06,1.2232371231788672e-06,6.2169186443287725e-06
9710,abr,132,0,4.768487837588225e-06,1.360776889786487e-06,3.5447400936602357e-06
9810,abr,134,0,4.761437261934226e-06,1.2997367040478065e-06,4.002565524816833e-06
9910,abr,140,0,4.774084444856982e-06,1.394305001825577e-06,3.5204135636060317e-06
10,lista,5,5,1.6625017451588064e-06,,
110,lista,16,12,1.954117632361458e-06,1.638097317135405e-06,2.152380710911183e-06
210,lista,17,17,2.231056167836654e-06,1.670270403091972e-06,2.2049996914574875e-06
310,lista,12,9,1.7143521728468368e-06,1.1927289464934306e-06,1.6098359187484765e-06
410,lista,13,10,1.797196663831973e-06,1.3602552010128513e-06,1.710256933270452e-06
510,lista,12,7,1.7166252377403728e-06,1.1278352383332155e-06,1.4107529467011812e-06
610,lista,15,10,2.003004304792876e-06,1.5276787702792457e-06,1.6714285808701475e-06
710,lista,15,9,2.0037360915672234e-06,1.5316183956148212e-06,1.6857149767430316e-06
810,lista,13,6,1.8005008429898345e-06,1.1575162133774141e-06,1.35225803411055e-06
910,lista,13,5,1.775770439506777e-06,1.180571354260402e-06,1.2560695917157166e-06
1010,lista,13,6,1.720141958782172e-06,1.2857147209745432e-06,1.328795415675999e-06
1110,lista,14,6,1.9313941469811127e-06,1.319810799718395e-06,1.2575471356405683e-06
1210,lista,15,5,1.8159650540443493e-06,1.2256520795230957e-06,1.2350464772833424e-06
1310,lista,13,4,1.906474068504851e-06,1.321790548737237e-06,1.1968869305531048e-06
1410,lista,15,6,1.857597859143309e-06,1.3273765736687999e-06,1.1048783577516735e-06
1510,lista,14,4,2.050088189634276e-06,1.3707747353358903e-06,1.243061004488255e-06
1610,lista,11,2,1.7326792254893e-06,1.1684211418277732e-06,9.876969237356486e-07
1710,lista,12,1,1.7770379624993346e-06,1.2162648539720889e-06,1.0058830358663245e-06
1810,lista,12,3,1.8267295810340402e-06,1.2648484588487808e-06,1.0587155141807887e-06
1910,lista,12,0,1.7088039135710717e-06,1.1850953566511148e-06,8.71692752716915e-07
2010,lista,17,0,2.129106502352789e-06,1.5196894564535566e-06,9.63031778426623e-07
2110,lista,13,1,1.7528980048103477e-06,1.1805895528886513e-06,9.711489962609736e-07
2210,lista,13,0,1.7743254379728552e-06,1.2761023175943721e-06,8.636586532769043e-07
2310,lista,14,2,1.937661212913487e-06,1.3904411353709578e-06,9.841859262155066e-07
2410,lista,13,0,1.8901468961903791e-06,1.3167738616566665e-06,8.725701440548117e-07
